number,title,state,created_at,closed_at,cycle_time_hours,labels,is_task_issue,task_subtype,cobbler_run_id,is_problem_report,is_recurring,target,body_length
1323,[stitch] prd002-sys R3.1-R3.3: remaining sys package requirements,CLOSED,2026-03-15T02:49:42+00:00,2026-03-15T02:50:45+00:00,0.0175,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,1827
1322,[measure] generation-gh-1297-run32 #1322,CLOSED,2026-03-15T02:49:02+00:00,2026-03-15T02:49:51+00:00,0.0136,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1321,[stitch] prd002-sys R2.5-R2.6: remaining terminal/signal section requirements,CLOSED,2026-03-15T02:47:52+00:00,2026-03-15T02:48:56+00:00,0.0178,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2191
1320,[measure] generation-gh-1297-run32 #1320,CLOSED,2026-03-15T02:46:54+00:00,2026-03-15T02:48:03+00:00,0.0192,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1319,[stitch] [stitch] prd002-sys R2.1-R2.4: OnTerminalResize and signal-driven resize handling,CLOSED,2026-03-15T02:45:12+00:00,2026-03-15T02:46:49+00:00,0.0269,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,1716
1318,[measure] generation-gh-1297-run32 #1318,CLOSED,2026-03-15T02:44:24+00:00,2026-03-15T02:45:22+00:00,0.0161,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1317,"[stitch] [stitch] prd002-sys R1.5-R1.7: TerminalWidth, IsTerminal, and InstallSIGPIPEHandler",CLOSED,2026-03-15T02:42:49+00:00,2026-03-15T02:44:19+00:00,0.025,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2790
1316,[measure] generation-gh-1297-run32 #1316,CLOSED,2026-03-15T02:42:01+00:00,2026-03-15T02:42:59+00:00,0.0161,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1315,[stitch] prd002-sys R1.1-R1.4: FileInfo struct and Stat/Lstat with platform-specific stat field mapping,CLOSED,2026-03-15T02:38:05+00:00,2026-03-15T02:41:56+00:00,0.0642,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,3680
1314,[measure] generation-gh-1297-run32 #1314,CLOSED,2026-03-15T02:37:09+00:00,2026-03-15T02:38:14+00:00,0.0181,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1313,[stitch] Task 1313: [stitch] prd001-testutils R5.1-R5.2: BuildBinary helper and package integration,CLOSED,2026-03-15T02:34:44+00:00,2026-03-15T02:37:04+00:00,0.0389,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,1762
1312,[measure] generation-gh-1297-run32 #1312,CLOSED,2026-03-15T02:33:48+00:00,2026-03-15T02:34:54+00:00,0.0183,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1311,[stitch] prd001-testutils R4.1-R4.4: RunDiffTests orchestration,CLOSED,2026-03-15T02:30:41+00:00,2026-03-15T02:33:43+00:00,0.0506,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,3586
1310,[measure] generation-gh-1297-run32 #1310,CLOSED,2026-03-15T02:29:39+00:00,2026-03-15T02:30:50+00:00,0.0197,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1309,[stitch] prd001-testutils R3.5-R3.6: TimestampNormalizer and line-ending normalizer,CLOSED,2026-03-15T02:26:53+00:00,2026-03-15T02:29:34+00:00,0.0447,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2333
1308,[measure] generation-gh-1297-run32 #1308,CLOSED,2026-03-15T02:25:40+00:00,2026-03-15T02:27:03+00:00,0.0231,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1307,"[stitch] [stitch] prd001-testutils R3.1-R3.4: environment, working directory, expected files, and normalizer composition",CLOSED,2026-03-15T02:23:15+00:00,2026-03-15T02:25:35+00:00,0.0389,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2352
1306,[measure] generation-gh-1297-run32 #1306,CLOSED,2026-03-15T02:21:30+00:00,2026-03-15T02:23:23+00:00,0.0314,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1305,[stitch] [stitch] prd001-testutils R2.5-R2.6: stderr comparison and timeout enforcement,CLOSED,2026-03-15T02:19:17+00:00,2026-03-15T02:21:24+00:00,0.0353,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2259
1304,[measure] generation-gh-1297-run32 #1304,CLOSED,2026-03-15T02:17:36+00:00,2026-03-15T02:19:27+00:00,0.0308,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1303,[stitch] prd001-testutils R2.1-R2.4: BuildBinary helper and binary execution infrastructure,CLOSED,2026-03-15T02:01:36+00:00,2026-03-15T02:07:24+00:00,0.0967,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2507
1302,[measure] generation-gh-1297-run32 #1302,CLOSED,2026-03-15T02:00:47+00:00,2026-03-15T02:01:48+00:00,0.0169,cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1301,"[stitch] prd001-testutils R1.1-R1.4: DiffTest struct, RunDiffTests, and normalization",CLOSED,2026-03-15T01:58:46+00:00,2026-03-15T02:00:42+00:00,0.0322,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,stitch,generation-gh-1297-run32,False,False,,2992
1300,[measure] generation-gh-1297-run32 #1300,CLOSED,2026-03-15T01:57:29+00:00,2026-03-15T01:58:57+00:00,0.0244,cobbler-ready;cobbler-gen-generation-gh-1297-run32,True,measure,generation-gh-1297-run32,False,False,,157
1299,Recurring: Upgrade to latest cobbler-scaffold,CLOSED,2026-03-15T01:42:32+00:00,2026-03-15T03:11:37+00:00,1.4847,enhancement,False,,,False,True,,3148
1297,Recurring: Generate code from specifications (per-release),CLOSED,2026-03-14T12:16:10+00:00,2026-03-15T02:57:14+00:00,14.6844,,False,,,False,True,,6127
1295,[measure] generation-gh-799-run31 #1295,CLOSED,2026-03-14T04:57:05+00:00,2026-03-14T04:57:21+00:00,0.0044,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1294,[measure] generation-gh-799-run31 #1294,CLOSED,2026-03-14T04:56:41+00:00,2026-03-14T04:56:57+00:00,0.0044,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1293,[measure] generation-gh-799-run31 #1293,CLOSED,2026-03-14T04:56:14+00:00,2026-03-14T04:56:34+00:00,0.0056,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1292,"[stitch] prd058-rm R4.1, R4.2, R4.3, R4.4 -- rm error handling and version/help output",CLOSED,2026-03-14T04:53:29+00:00,2026-03-14T04:56:09+00:00,0.0444,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2176
1291,[measure] generation-gh-799-run31 #1291,CLOSED,2026-03-14T04:52:52+00:00,2026-03-14T04:53:38+00:00,0.0128,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1290,"[stitch] prd058-rm R3.1, R3.2, R3.3, R3.4 -- rm interactive prompting and verbose output",CLOSED,2026-03-14T04:42:40+00:00,2026-03-14T04:52:47+00:00,0.1686,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3409
1289,[measure] generation-gh-799-run31 #1289,CLOSED,2026-03-14T04:41:46+00:00,2026-03-14T04:42:51+00:00,0.0181,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1288,"[stitch] [stitch] prd058-rm R2.1, R2.2, R2.3, R2.4 -- rm recursive removal and directory handling",CLOSED,2026-03-14T04:33:49+00:00,2026-03-14T04:41:41+00:00,0.1311,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2709
1287,[measure] generation-gh-799-run31 #1287,CLOSED,2026-03-14T04:33:17+00:00,2026-03-14T04:33:59+00:00,0.0117,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1286,"[stitch] prd058-rm R1.1, R1.2, R1.3, R1.4 -- rm basic file removal and argument parsing",CLOSED,2026-03-14T04:29:31+00:00,2026-03-14T04:33:12+00:00,0.0614,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2950
1285,[measure] generation-gh-799-run31 #1285,CLOSED,2026-03-14T04:28:44+00:00,2026-03-14T04:29:41+00:00,0.0158,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1284,"[stitch] prd057-mv R4.1, R4.2, R4.3, R4.4 -- mv error handling and version/help output",CLOSED,2026-03-14T04:25:54+00:00,2026-03-14T04:28:39+00:00,0.0458,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,1987
1283,[measure] generation-gh-799-run31 #1283,CLOSED,2026-03-14T04:25:08+00:00,2026-03-14T04:26:03+00:00,0.0153,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1282,"[stitch] prd057-mv R3.1, R3.2, R3.3 -- mv verbose output and interactive prompting",CLOSED,2026-03-14T04:19:10+00:00,2026-03-14T04:25:02+00:00,0.0978,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2606
1281,[measure] generation-gh-799-run31 #1281,CLOSED,2026-03-14T04:18:25+00:00,2026-03-14T04:19:20+00:00,0.0153,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1280,"[stitch] [stitch] prd057-mv R2.1, R2.2, R2.3, R2.4 -- mv cross-filesystem move and force/no-clobber flags",CLOSED,2026-03-14T04:12:29+00:00,2026-03-14T04:18:20+00:00,0.0975,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3619
1279,[measure] generation-gh-799-run31 #1279,CLOSED,2026-03-14T04:11:51+00:00,2026-03-14T04:12:38+00:00,0.0131,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1278,"[stitch] [stitch] prd057-mv R1.1, R1.2, R1.3, R1.4 -- mv basic file moving and argument parsing",CLOSED,2026-03-14T04:06:26+00:00,2026-03-14T04:11:46+00:00,0.0889,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3851
1277,[measure] generation-gh-799-run31 #1277,CLOSED,2026-03-14T04:05:16+00:00,2026-03-14T04:06:36+00:00,0.0222,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1276,"[stitch] prd056-cp R4.1, R4.2, R4.3, R4.4 -- cp verbose output, update mode, and error reporting",CLOSED,2026-03-14T04:00:43+00:00,2026-03-14T04:05:11+00:00,0.0744,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2348
1275,[measure] generation-gh-799-run31 #1275,CLOSED,2026-03-14T03:59:54+00:00,2026-03-14T04:01:00+00:00,0.0183,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1274,"[stitch] prd056-cp R3.1, R3.2, R3.3, R3.4 -- cp preservation and interactive modes",CLOSED,2026-03-14T03:55:07+00:00,2026-03-14T03:59:49+00:00,0.0783,cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2242
1273,[measure] generation-gh-799-run31 #1273,CLOSED,2026-03-14T03:54:19+00:00,2026-03-14T03:55:16+00:00,0.0158,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1272,"[stitch] prd056-cp R2.1, R2.2, R2.3, R2.4 -- cp recursive copying and directory handling",CLOSED,2026-03-14T03:48:36+00:00,2026-03-14T03:54:13+00:00,0.0936,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2585
1271,[measure] generation-gh-799-run31 #1271,CLOSED,2026-03-14T03:47:46+00:00,2026-03-14T03:48:45+00:00,0.0164,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1270,"[stitch] [stitch] prd056-cp R1.1, R1.2, R1.3, R1.4 -- cp basic file copying and argument parsing",CLOSED,2026-03-14T03:44:04+00:00,2026-03-14T03:47:41+00:00,0.0603,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3015
1269,[measure] generation-gh-799-run31 #1269,CLOSED,2026-03-14T03:43:10+00:00,2026-03-14T03:44:15+00:00,0.0181,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1268,"[stitch] prd054-tr R4.1, R4.2, R4.3 -- tr complement mode and edge cases",CLOSED,2026-03-14T03:39:51+00:00,2026-03-14T03:43:04+00:00,0.0536,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,1797
1267,[measure] generation-gh-799-run31 #1267,CLOSED,2026-03-14T03:39:10+00:00,2026-03-14T03:40:01+00:00,0.0142,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1266,"[stitch] prd054-tr R3.1, R3.2, R3.3 -- tr delete and squeeze modes",CLOSED,2026-03-14T03:35:48+00:00,2026-03-14T03:39:05+00:00,0.0547,cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2577
1265,[measure] generation-gh-799-run31 #1265,CLOSED,2026-03-14T03:34:58+00:00,2026-03-14T03:36:02+00:00,0.0178,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1264,"[stitch] prd054-tr R2.1, R2.2, R2.3, R2.4 -- tr character classes and escape sequences",CLOSED,2026-03-14T03:30:11+00:00,2026-03-14T03:34:51+00:00,0.0778,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3305
1263,[measure] generation-gh-799-run31 #1263,CLOSED,2026-03-14T03:29:18+00:00,2026-03-14T03:30:21+00:00,0.0175,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1262,"[stitch] [stitch] prd054-tr R1.1, R1.2, R1.3, R1.4 -- tr basic character translation and operand parsing",CLOSED,2026-03-14T03:24:35+00:00,2026-03-14T03:29:13+00:00,0.0772,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2932
1261,[measure] generation-gh-799-run31 #1261,CLOSED,2026-03-14T03:23:43+00:00,2026-03-14T03:24:46+00:00,0.0175,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1260,"[stitch] prd055-tail R4.1, R4.2, R4.3, R4.4 -- tail additional options and edge cases",CLOSED,2026-03-14T03:19:29+00:00,2026-03-14T03:23:36+00:00,0.0686,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2614
1259,[measure] generation-gh-799-run31 #1259,CLOSED,2026-03-14T03:18:26+00:00,2026-03-14T03:19:38+00:00,0.02,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1258,"[stitch] [stitch] prd055-tail R3.1, R3.2, R3.3, R3.4 -- tail multiple file handling and headers",CLOSED,2026-03-14T03:16:42+00:00,2026-03-14T03:18:21+00:00,0.0275,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,1909
1257,[measure] generation-gh-799-run31 #1257,CLOSED,2026-03-14T03:15:52+00:00,2026-03-14T03:16:52+00:00,0.0167,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1256,"[stitch] prd055-tail R2.1, R2.2, R2.3 -- tail byte counting and from-beginning offset modes",CLOSED,2026-03-14T03:12:52+00:00,2026-03-14T03:15:46+00:00,0.0483,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3325
1255,[measure] generation-gh-799-run31 #1255,CLOSED,2026-03-14T03:11:28+00:00,2026-03-14T03:13:02+00:00,0.0261,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1254,"[stitch] [stitch] prd055-tail R1.1, R1.2, R1.3, R1.4 -- tail basic line output and file handling",CLOSED,2026-03-14T03:07:11+00:00,2026-03-14T03:11:21+00:00,0.0694,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3198
1253,[measure] generation-gh-799-run31 #1253,CLOSED,2026-03-14T03:06:11+00:00,2026-03-14T03:07:23+00:00,0.02,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1252,"[stitch] prd053-sort R4.1, R4.2, R4.3, R4.4 -- sort additional options and edge cases",CLOSED,2026-03-14T02:59:35+00:00,2026-03-14T03:06:06+00:00,0.1086,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2417
1251,[measure] generation-gh-799-run31 #1251,CLOSED,2026-03-14T02:58:34+00:00,2026-03-14T03:00:03+00:00,0.0247,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1250,"[stitch] prd053-sort R3.1, R3.2, R3.3, R3.4 -- sort numeric, human-numeric, month, and version sort modes",CLOSED,2026-03-14T02:49:15+00:00,2026-03-14T02:58:26+00:00,0.1531,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3672
1249,[measure] generation-gh-799-run31 #1249,CLOSED,2026-03-14T02:48:23+00:00,2026-03-14T02:49:28+00:00,0.0181,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1248,"[stitch] [stitch] prd053-sort R2.1, R2.2, R2.3, R2.4 -- sort key-based sorting and field separator",CLOSED,2026-03-14T02:38:44+00:00,2026-03-14T02:48:18+00:00,0.1594,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2302
1247,[measure] generation-gh-799-run31 #1247,CLOSED,2026-03-14T02:37:53+00:00,2026-03-14T02:38:54+00:00,0.0169,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1246,"[stitch] [stitch] prd053-sort R1.5, R1.6, R1.7 -- sort additional flag support",CLOSED,2026-03-14T02:35:30+00:00,2026-03-14T02:37:47+00:00,0.0381,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2613
1245,[measure] generation-gh-799-run31 #1245,CLOSED,2026-03-14T02:34:27+00:00,2026-03-14T02:35:43+00:00,0.0211,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1244,"[stitch] prd053-sort R1.1, R1.2, R1.3, R1.4 -- sort core implementation and basic options",CLOSED,2026-03-14T02:32:15+00:00,2026-03-14T02:34:21+00:00,0.035,cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2709
1243,[measure] generation-gh-799-run31 #1243,CLOSED,2026-03-14T02:31:35+00:00,2026-03-14T02:32:24+00:00,0.0136,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1242,[measure] generation-gh-799-run31 #1242,CLOSED,2026-03-14T02:10:46+00:00,2026-03-14T02:11:13+00:00,0.0075,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1241,[measure] generation-gh-799-run31 #1241,CLOSED,2026-03-14T02:10:19+00:00,2026-03-14T02:10:39+00:00,0.0056,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1240,[measure] generation-gh-799-run31 #1240,CLOSED,2026-03-14T02:09:48+00:00,2026-03-14T02:10:13+00:00,0.0069,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1239,"[stitch] prd042-whoami R3.1, R3.2, R3.3 -- whoami error handling and differential tests",CLOSED,2026-03-14T02:07:55+00:00,2026-03-14T02:09:43+00:00,0.03,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2440
1238,[measure] generation-gh-799-run31 #1238,CLOSED,2026-03-14T02:06:57+00:00,2026-03-14T02:08:04+00:00,0.0186,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1237,"[stitch] [stitch] prd042-whoami R1.1, R1.2, R2.1, R2.2 -- whoami core implementation",CLOSED,2026-03-14T02:05:56+00:00,2026-03-14T02:06:52+00:00,0.0156,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2578
1236,[measure] generation-gh-799-run31 #1236,CLOSED,2026-03-14T02:05:03+00:00,2026-03-14T02:06:06+00:00,0.0175,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1235,"[stitch] prd041-id R4.1, R4.2, R4.3 -- id version, help, and differential tests",CLOSED,2026-03-14T02:02:29+00:00,2026-03-14T02:04:57+00:00,0.0411,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,1800
1234,[measure] generation-gh-799-run31 #1234,CLOSED,2026-03-14T02:01:32+00:00,2026-03-14T02:02:40+00:00,0.0189,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1233,"[stitch] prd041-id R3.1, R3.2, R3.3 -- id error handling and multiple user support",CLOSED,2026-03-14T01:58:25+00:00,2026-03-14T02:01:27+00:00,0.0506,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,1890
1232,[measure] generation-gh-799-run31 #1232,CLOSED,2026-03-14T01:57:37+00:00,2026-03-14T01:58:34+00:00,0.0158,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1231,"[stitch] [stitch] prd041-id R2.1, R2.2, R2.3, R2.4 -- id flag-specific output modes",CLOSED,2026-03-14T01:54:40+00:00,2026-03-14T01:57:32+00:00,0.0478,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2488
1230,[measure] generation-gh-799-run31 #1230,CLOSED,2026-03-14T01:53:54+00:00,2026-03-14T01:54:48+00:00,0.015,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1229,"[stitch] prd041-id R1.1, R1.2, R1.3 -- id command core implementation",CLOSED,2026-03-14T01:51:29+00:00,2026-03-14T01:53:49+00:00,0.0389,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2602
1228,[measure] generation-gh-799-run31 #1228,CLOSED,2026-03-14T01:50:54+00:00,2026-03-14T01:51:39+00:00,0.0125,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1227,"[stitch] prd043-groups R3.2, R3.3",CLOSED,2026-03-14T01:49:38+00:00,2026-03-14T01:50:48+00:00,0.0194,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2066
1226,[measure] generation-gh-799-run31 #1226,CLOSED,2026-03-14T01:48:43+00:00,2026-03-14T01:49:48+00:00,0.0181,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1225,"[stitch] prd043-groups R2.1, R2.2, R2.3, R3.1",CLOSED,2026-03-14T01:47:30+00:00,2026-03-14T01:48:37+00:00,0.0186,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,3071
1224,[measure] generation-gh-799-run31 #1224,CLOSED,2026-03-14T01:46:37+00:00,2026-03-14T01:47:39+00:00,0.0172,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1223,"[stitch] prd043-groups R1.1, R1.2, R1.3",CLOSED,2026-03-14T01:44:40+00:00,2026-03-14T01:46:33+00:00,0.0314,cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2991
1222,[measure] generation-gh-799-run31 #1222,CLOSED,2026-03-14T01:43:37+00:00,2026-03-14T01:44:50+00:00,0.0203,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1221,"[stitch] prd040-printenv R3.2, R3.3",CLOSED,2026-03-14T01:42:07+00:00,2026-03-14T01:43:32+00:00,0.0236,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,1657
1220,[measure] generation-gh-799-run31 #1220,CLOSED,2026-03-14T01:41:42+00:00,2026-03-14T01:42:16+00:00,0.0094,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1219,"[stitch] prd040-printenv R2.2, R2.3, R2.4, R3.1",CLOSED,2026-03-14T01:40:09+00:00,2026-03-14T01:41:36+00:00,0.0242,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2201
1218,[measure] generation-gh-799-run31 #1218,CLOSED,2026-03-14T01:39:42+00:00,2026-03-14T01:40:19+00:00,0.0103,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1217,"[stitch] prd040-printenv R1.1, R1.2, R1.3, R2.1",CLOSED,2026-03-14T01:38:27+00:00,2026-03-14T01:39:38+00:00,0.0197,cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2457
1216,[measure] generation-gh-799-run31 #1216,CLOSED,2026-03-14T01:37:31+00:00,2026-03-14T01:38:37+00:00,0.0183,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1215,"[stitch] [stitch] prd039-env R3.3, R4.1, R4.2, R4.3",CLOSED,2026-03-14T01:34:08+00:00,2026-03-14T01:37:25+00:00,0.0547,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2417
1214,[measure] generation-gh-799-run31 #1214,CLOSED,2026-03-14T01:33:15+00:00,2026-03-14T01:34:18+00:00,0.0175,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1213,"[stitch] prd039-env R2.2, R2.3, R3.1, R3.2",CLOSED,2026-03-14T01:28:14+00:00,2026-03-14T01:33:08+00:00,0.0817,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2314
1212,[measure] generation-gh-799-run31 #1212,CLOSED,2026-03-14T01:27:25+00:00,2026-03-14T01:28:24+00:00,0.0164,cobbler-gen-generation-gh-799-run31,True,measure,generation-gh-799-run31,False,False,,156
1211,"[stitch] prd039-env R1.1, R1.2, R1.3, R2.1",CLOSED,2026-03-14T01:25:53+00:00,2026-03-14T01:27:19+00:00,0.0239,cobbler-ready;cobbler-gen-generation-gh-799-run31,True,stitch,generation-gh-799-run31,False,False,,2857
